Lemma,PoS,Unnamed: 2,Freq,Ra,Disp
kill,Verb,%,157,100,0.93
David,NoP,%,157,100,0.9
as_if,Conj,:,157,100,0.88
source,NoC,%,157,100,0.93
colour,NoC,%,156,99,0.93
drive,Verb,%,156,100,0.94
used,VMod,:,156,100,0.83
future,NoC,%,156,100,0.94
various,Adj,:,155,100,0.95
represent,Verb,%,155,100,0.93
site,NoC,%,155,100,0.91
rise,Verb,%,155,100,0.94
loss,NoC,%,154,100,0.92
shop,NoC,%,154,100,0.94
close,Adj,%,154,100,0.97
clearly,Adv,:,153,100,0.95
animal,NoC,%,153,100,0.9
evening,NoC,%,153,100,0.93
standard,NoC,%,152,100,0.93
purpose,NoC,%,152,100,0.92
heart,NoC,%,152,100,0.93
benefit,NoC,%,152,100,0.92
p,NoC,%,152,79,0.67
up_to,Prep,:,152,100,0.96
page,NoC,%,151,100,0.93
May,NoP,%,150,100,0.84
fine,Adj,%,150,100,0.96
place,Verb,%,150,100,0.96
pick,Verb,%,150,100,0.93
music,NoC,%,150,100,0.91
discuss,Verb,%,150,100,0.95
Doctor,NoC,%,150,100,0.93
factor,NoC,%,150,100,0.92
anyone,Pron,:,150,100,0.95
hair,NoC,%,150,100,0.88
love,Verb,%,150,99,0.91
love,NoC,%,150,99,0.92
english,Adj,:,150,100,0.94
argue,Verb,%,149,100,0.93
charge,NoC,%,149,100,0.92
prove,Verb,%,149,100,0.96
wrong,Adj,%,149,100,0.95
pattern,NoC,%,149,100,0.91
wear,Verb,%,149,100,0.93
at_all,Adv,:,148,100,0.94
piece,NoC,%,148,100,0.96
design,NoC,%,148,100,0.91
present,Adj,:,148,100,0.94
more_than,Adv,:,148,100,0.93
catch,Verb,%,147,100,0.93
royal,Adj,:,147,100,0.92
April,NoP,%,147,100,0.84
tree,NoC,%,147,100,0.94
population,NoC,%,147,100,0.91
plant,NoC,%,146,100,0.9
despite,Prep,:,146,100,0.95
knowledge,NoC,%,146,100,0.92
June,NoP,:,146,100,0.83
pressure,NoC,%,146,100,0.94
performance,NoC,%,146,100,0.93
enjoy,Verb,%,146,100,0.96
basis,NoC,:,145,100,0.93
March,NoP,:,145,100,0.83
news,NoC,:,145,100,0.94
fire,NoC,%,145,100,0.94
further,Adv,:,144,100,0.97
series,NoC,:,144,100,0.93
introduce,Verb,%,144,100,0.94
size,NoC,%,144,100,0.94
eat,Verb,%,144,100,0.92
garden,NoC,%,144,100,0.93
environment,NoC,%,144,100,0.89
better,Adv,:,143,100,0.95
analysis,NoC,%,143,100,0.89
present,Verb,%,143,100,0.94
rest,NoC,%,143,100,0.97
enter,Verb,%,143,100,0.94
success,NoC,%,143,100,0.94
before,Adv,%,143,100,0.94
thought,NoC,%,142,100,0.93
c,Lett,%,142,100,0.88
natural,Adj,:,142,100,0.94
arrive,Verb,%,142,100,0.96
point,Verb,%,142,100,0.97
ensure,Verb,%,142,99,0.92
plan,Verb,%,141,100,0.94
region,NoC,%,141,100,0.91
list,NoC,%,140,100,0.95
relation,NoC,%,140,100,0.88
attention,NoC,%,140,100,0.96
set,NoC,%,140,100,0.95
pull,Verb,%,140,100,0.91
space,NoC,%,140,100,0.95
statement,NoC,%,140,100,0.91
demand,NoC,%,139,100,0.92
for,Conj,:,139,100,0.95
step,NoC,%,139,100,0.96
Sea,NoC,%,139,100,0.94
principle,NoC,%,139,100,0.92
labour,NoC,%,139,100,0.91
