Lemma,PoS,Unnamed: 2,Freq,Ra,Disp
serious,Adj,:,124,100,0.97
dog,NoC,%,124,100,0.89
economy,NoC,%,124,100,0.9
DR,NoC,%,124,98,0.86
wonder,Verb,%,124,100,0.9
quickly,Adv,:,124,100,0.95
answer,NoC,%,124,100,0.96
France,NoP,%,123,100,0.92
recently,Adv,:,123,100,0.95
brother,NoC,%,123,100,0.94
husband,NoC,%,123,100,0.94
maintain,Verb,%,123,100,0.94
suffer,Verb,%,123,100,0.95
previous,Adj,:,123,100,0.94
along,Prep,:,123,100,0.95
publish,Verb,%,123,100,0.92
total,Adj,:,122,100,0.93
responsibility,NoC,%,122,100,0.94
argument,NoC,%,122,100,0.92
anyway,Adv,:,122,100,0.86
season,NoC,%,122,100,0.87
12,Num,%,121,91,0.9
avoid,Verb,%,121,100,0.96
concern,NoC,%,121,100,0.95
bill,NoC,%,121,100,0.86
suppose,Verb,%,121,99,0.91
prime,Adj,:,121,100,0.8
express,Verb,%,121,99,0.93
significant,Adj,:,121,99,0.91
glass,NoC,%,120,99,0.91
finish,Verb,%,120,100,0.93
away_from,Prep,:,120,100,0.94
element,NoC,%,120,100,0.92
increase,NoC,%,119,100,0.91
determine,Verb,%,119,100,0.93
July,NoP,:,119,100,0.81
a_bit,Adv,:,119,99,0.87
duty,NoC,%,119,100,0.92
suddenly,Adv,:,118,100,0.88
save,Verb,%,118,100,0.95
one,NoC,:,118,100,0.93
leg,NoC,%,118,100,0.92
listen,Verb,%,118,100,0.92
design,Verb,%,118,100,0.94
fund,NoC,%,118,100,0.91
title,NoC,%,118,100,0.82
tend,Verb,%,118,100,0.94
claim,NoC,%,118,100,0.9
park,NoC,%,118,100,0.9
note,NoC,%,117,100,0.95
treat,Verb,%,117,100,0.95
outside,Prep,:,116,100,0.97
summer,NoC,%,116,100,0.96
aspect,NoC,%,116,100,0.93
throughout,Prep,:,116,100,0.95
30,Num,%,116,88,0.89
control,Verb,%,116,100,0.95
generally,Adv,:,116,100,0.93
Chairman,NoC,%,116,100,0.89
share,Verb,%,116,100,0.97
discussion,NoC,%,116,100,0.94
industrial,Adj,:,116,100,0.91
remove,Verb,%,115,100,0.95
United,NoP,:,115,99,0.88
baby,NoC,%,115,100,0.93
visit,Verb,%,115,100,0.94
sun,NoC,%,115,100,0.85
throw,Verb,%,115,100,0.94
daughter,NoC,%,115,100,0.86
sorry,Adj,%,115,100,0.86
round,Prep,:,115,100,0.91
nearly,Adv,:,115,100,0.97
River,NoC,%,114,100,0.93
exist,Verb,%,114,100,0.94
institution,NoC,%,114,98,0.82
Paul,NoP,%,114,100,0.91
box,NoC,%,114,100,0.95
customer,NoC,%,114,100,0.89
dead,Adj,%,114,100,0.92
specific,Adj,:,113,100,0.92
reflect,Verb,%,113,99,0.95
profit,NoC,%,113,100,0.88
force,Verb,%,113,100,0.96
as_well,Adv,%,113,100,0.87
appropriate,Adj,:,113,100,0.92
encourage,Verb,%,113,100,0.94
conference,NoC,%,112,100,0.88
top,Adj,:,112,100,0.93
admit,Verb,%,112,100,0.94
smile,Verb,%,112,96,0.82
division,NoC,%,112,99,0.92
stone,NoC,%,112,100,0.92
measure,NoC,%,112,100,0.92
assume,Verb,%,112,100,0.94
prepare,Verb,%,111,100,0.96
George,NoP,:,111,100,0.93
post,NoC,%,111,100,0.93
proposal,NoC,%,111,99,0.89
procedure,NoC,%,111,100,0.91
replace,Verb,%,111,100,0.93
